Date,Open,High,Low,Close,Adj Close,Volume
2014-09-30,181.300003,181.809998,180.289993,180.589996,163.962891,767700
2014-10-01,180.339996,180.419998,177.809998,178.220001,161.811142,2380200
2014-10-02,178.050003,178.830002,176.399994,178.210007,161.802048,1263800
2014-10-03,179.479996,180.550003,178.880005,180.199997,163.608810,1217400
2014-10-06,180.940002,181.179993,179.360001,179.979996,163.409088,1307000
2014-10-07,179.050003,179.449997,177.199997,177.220001,160.903275,930600
2014-10-08,177.330002,180.539993,176.380005,180.320007,163.717773,1897500
2014-10-09,180.000000,180.220001,176.600006,176.679993,160.412933,1428600
2014-10-10,176.649994,177.550003,174.660004,174.699997,158.615219,2469900
2014-10-13,174.630005,175.250000,171.729996,171.830002,156.009476,2109200
2014-10-14,172.729996,174.020004,171.500000,172.110001,156.263672,2431300
2014-10-15,169.800003,171.300003,166.850006,170.830002,155.101547,5460300
2014-10-16,167.820007,171.949997,167.679993,170.720001,155.001678,4452600
2014-10-17,172.729996,173.979996,172.039993,172.830002,156.917389,2259400
2014-10-20,172.529999,174.600006,172.449997,174.529999,158.460907,1379400
2014-10-21,175.779999,178.039993,175.589996,177.919998,161.538727,2884200
2014-10-22,178.289993,178.720001,176.610001,176.710007,160.440155,2374200
2014-10-23,178.449997,179.850006,178.169998,178.740005,162.283249,1812400
2014-10-24,179.029999,180.169998,178.360001,180.080002,163.499863,1152600
2014-10-27,179.509995,180.130005,178.869995,179.850006,163.291046,1476000
2014-10-28,180.490005,181.940002,180.399994,181.919998,165.170456,1330000
2014-10-29,182.029999,182.580002,180.470001,181.710007,164.979782,1600700
2014-10-30,181.169998,183.330002,181.050003,182.860001,166.023926,1588800
2014-10-31,185.020004,185.050003,184.100006,184.929993,167.903320,1946100
2014-11-03,185.199997,185.619995,184.600006,185.039993,168.003204,2270000
2014-11-04,184.559998,184.850006,183.449997,184.380005,167.403992,1639400
2014-11-05,185.740005,185.779999,184.740005,185.589996,168.502579,1826500
2014-11-06,185.570007,186.380005,184.899994,186.339996,169.183502,1758600
2014-11-07,186.339996,186.679993,185.800003,186.500000,169.328796,1396400
2014-11-10,186.479996,187.100006,186.270004,187.059998,169.837219,1876400
2014-11-11,187.139999,187.339996,186.779999,187.240005,170.000656,1031600
2014-11-12,186.490005,187.279999,186.460007,187.089996,169.864471,2742900
2014-11-13,187.240005,187.839996,186.380005,187.259995,170.018829,1163600
2014-11-14,187.190002,187.529999,186.850006,187.330002,170.082382,1464500
2014-11-17,186.929993,187.589996,186.759995,187.429993,170.173111,584600
2014-11-18,187.479996,188.820007,187.479996,188.509995,171.153702,1252600
2014-11-19,188.250000,188.479996,187.369995,188.169998,170.845032,1880700
2014-11-20,187.289993,188.639999,187.289993,188.509995,171.153702,866800
2014-11-21,190.429993,190.479996,188.949997,189.570007,172.116135,1586200
2014-11-24,190.020004,190.210007,189.770004,190.059998,172.560989,1365900
2014-11-25,190.339996,190.559998,189.660004,190.000000,172.506531,1736700
2014-11-26,190.100006,190.520004,189.880005,190.440002,172.906036,824400
2014-11-28,190.300003,190.630005,189.759995,190.029999,172.533722,430200
2014-12-01,189.289993,189.389999,188.360001,188.729996,171.353470,2083600
2014-12-02,188.710007,190.130005,188.710007,189.919998,172.433914,1446800
2014-12-03,190.100006,190.880005,189.970001,190.649994,173.096695,2240100
2014-12-04,190.350006,190.990005,189.570007,190.460007,172.924194,1573000
2014-12-05,190.649994,191.190002,190.350006,190.800003,173.232910,2215800
2014-12-08,190.350006,190.830002,188.850006,189.500000,172.052597,1527700
2014-12-09,187.429993,189.470001,186.979996,189.350006,171.916382,1763000
2014-12-10,188.860001,188.860001,186.100006,186.380005,169.219849,1749800
2014-12-11,186.979996,189.070007,186.809998,187.250000,170.009750,1972600
2014-12-12,186.000000,186.899994,184.169998,184.210007,167.249649,2614400
2014-12-15,185.259995,185.720001,182.270004,182.929993,166.087433,2801300
2014-12-16,182.100006,185.539993,181.440002,181.520004,164.807312,3837500
2014-12-17,181.970001,185.550003,181.839996,185.179993,168.130264,5588600
2014-12-18,186.740005,188.580002,186.000000,188.550003,172.143799,3820200
2014-12-19,189.289993,190.130005,188.589996,189.419998,172.938126,1800700
2014-12-22,189.570007,190.259995,189.350006,190.259995,173.705017,3005800
2014-12-23,190.940002,190.970001,190.300003,190.550003,173.969788,1926800
2014-12-24,190.809998,191.050003,190.500000,190.529999,173.951523,952600
2014-12-26,191.059998,191.520004,190.990005,191.149994,174.517563,650300
2014-12-29,190.970001,191.630005,190.899994,191.419998,174.764084,878600
2014-12-30,190.949997,191.089996,190.300003,190.380005,173.814590,3224300
2014-12-31,190.750000,190.910004,188.380005,188.399994,172.006836,1365800
2015-01-02,189.289993,189.720001,187.259995,188.399994,172.006836,1865000
2015-01-05,187.259995,187.410004,184.660004,185.089996,168.984879,2734600
2015-01-06,185.369995,185.880005,182.360001,183.270004,167.323227,2245200
2015-01-07,184.729996,185.910004,184.229996,185.559998,169.413971,2305500
2015-01-08,187.130005,189.050003,187.070007,188.820007,172.390305,1739900
2015-01-09,189.300003,189.339996,186.649994,187.229996,170.938675,2525200
2015-01-12,187.460007,187.600006,185.190002,185.839996,169.669647,1847500
2015-01-13,187.220001,188.410004,183.899994,185.350006,169.222244,2156400
2015-01-14,183.100006,184.399994,182.110001,184.259995,168.227097,5216300
2015-01-15,184.880005,185.250000,182.399994,182.539993,166.656738,1939400
2015-01-16,182.309998,185.080002,182.089996,184.800003,168.720139,1472700
2015-01-20,185.619995,185.899994,183.580002,185.259995,169.140106,1637300
2015-01-21,184.770004,186.740005,184.300003,186.229996,170.025681,1586000
2015-01-22,187.089996,189.149994,185.600006,189.080002,172.627716,6074100
2015-01-23,188.720001,189.020004,187.789993,188.039993,171.678207,3109600
2015-01-26,187.789993,188.509995,186.929993,188.410004,172.016022,2018000
2015-01-27,186.139999,187.179993,185.020004,185.940002,169.760880,1979100
2015-01-28,187.270004,187.320007,183.350006,183.490005,167.524109,2530800
2015-01-29,183.740005,185.529999,182.210007,185.270004,169.149216,4338100
2015-01-30,183.960007,185.380005,182.630005,182.990005,167.067581,2302500
2015-02-02,183.500000,185.259995,181.470001,185.089996,168.984879,3397800
2015-02-03,186.130005,187.860001,185.789993,187.789993,171.449936,1434400
2015-02-04,187.029999,188.350006,186.649994,187.149994,170.865631,1860700
2015-02-05,187.889999,189.190002,187.850006,189.050003,172.600311,1033800
2015-02-06,189.490005,190.050003,187.940002,188.520004,172.116455,1454700
2015-02-09,187.809998,188.589996,187.220001,187.660004,171.331253,2289300
2015-02-10,188.820007,189.929993,187.850006,189.660004,173.157211,1797500
2015-02-11,189.509995,190.229996,188.779999,189.789993,173.275909,1744400
2015-02-12,190.699997,191.649994,190.470001,191.550003,174.882782,2008500
2015-02-13,191.720001,192.440002,191.460007,192.389999,175.649658,1072900
2015-02-17,192.070007,192.880005,191.789993,192.699997,175.932709,1699800
2015-02-18,192.279999,192.779999,192.000000,192.740005,175.969254,1862900
2015-02-19,192.089996,192.970001,191.889999,192.610001,175.850555,1017500
2015-02-20,192.130005,193.820007,191.449997,193.779999,176.918732,1374000
2015-02-23,193.490005,193.729996,193.029999,193.729996,176.873062,1497600
2015-02-24,193.690002,194.490005,193.429993,194.300003,177.393478,1244100
2015-02-25,194.139999,194.649994,193.710007,194.089996,177.201752,1983600
2015-02-26,193.990005,194.149994,193.210007,193.869995,177.000885,994200
2015-02-27,193.770004,194.050003,193.190002,193.199997,176.389206,966500
2015-03-02,193.309998,194.470001,193.300003,194.470001,177.548706,1016600
2015-03-03,193.960007,194.020004,192.690002,193.639999,176.790924,1387600
2015-03-04,193.000000,193.050003,191.729996,192.830002,176.051392,1497500
2015-03-05,193.149994,193.330002,192.479996,193.039993,176.243103,1135700
2015-03-06,192.000000,192.550003,189.940002,190.309998,173.750687,1815400
2015-03-09,190.520004,191.470001,190.419998,191.119995,174.490204,1131500
2015-03-10,189.570007,189.630005,187.970001,187.979996,171.623413,2390000
2015-03-11,188.259995,188.470001,187.470001,187.539993,171.221680,1857400
2015-03-12,188.210007,190.000000,188.199997,189.960007,173.431122,2646900
2015-03-13,189.679993,189.789993,187.619995,188.800003,172.372070,1792200
2015-03-16,189.589996,191.380005,189.550003,191.380005,174.727600,1054100
2015-03-17,190.479996,191.130005,189.830002,190.729996,174.134140,1460700
2015-03-18,190.169998,193.759995,189.490005,193.000000,176.206619,2287400
2015-03-19,192.559998,192.850006,191.750000,192.110001,175.394028,1372000
2015-03-20,193.190002,194.389999,193.130005,193.850006,176.982635,1350100
2015-03-23,192.850006,193.490005,192.490005,192.520004,176.665176,704800
2015-03-24,192.380005,192.850006,191.330002,191.399994,175.637360,1587000
2015-03-25,191.639999,191.869995,188.570007,188.610001,173.077164,1216400
2015-03-26,187.880005,189.149994,187.149994,188.139999,172.645844,1906100
2015-03-27,188.039993,188.779999,187.830002,188.529999,173.003769,1837000
2015-03-30,189.750000,191.190002,189.720001,190.880005,175.160233,1414500
2015-03-31,189.979996,191.779999,189.169998,189.199997,173.618546,2764800
2015-04-01,189.169998,189.169998,187.470001,188.589996,173.058807,3379700
2015-04-02,188.470001,189.690002,188.270004,189.149994,173.572708,1803500
2015-04-06,188.229996,191.039993,188.089996,190.479996,174.793121,1241900
2015-04-07,190.479996,191.330002,189.970001,189.970001,174.325165,1371300
2015-04-08,190.240005,191.059998,189.809998,190.660004,174.958313,1412000
2015-04-09,190.449997,191.710007,189.960007,191.490005,175.719986,794300
2015-04-10,191.740005,192.570007,191.539993,192.539993,176.683487,1056800
2015-04-13,192.360001,193.039993,191.600006,191.669998,175.885162,1227500
2015-04-14,191.419998,192.220001,190.770004,192.020004,176.206329,2647800
2015-04-15,192.539993,193.419998,192.449997,192.899994,177.013870,934900
2015-04-16,192.550003,193.369995,192.300003,192.830002,176.949600,823300
2015-04-17,191.529999,191.770004,189.750000,190.589996,174.894104,2059200
2015-04-20,191.669998,192.699997,191.550003,192.330002,176.490799,1430100
2015-04-21,193.110001,193.259995,191.800003,192.139999,176.316452,1089500
2015-04-22,192.490005,193.279999,191.500000,193.089996,177.188217,1125400
2015-04-23,192.649994,194.259995,192.500000,193.589996,177.647003,956100
2015-04-24,194.020004,194.289993,193.520004,193.979996,178.004913,978300
2015-04-27,194.630005,194.740005,193.000000,193.210007,177.298340,898200
2015-04-28,193.169998,193.850006,191.940002,193.809998,177.848907,1103800
2015-04-29,192.809998,193.660004,192.139999,193.020004,177.123962,1408900
2015-04-30,192.399994,192.800003,190.320007,191.100006,175.362076,2506100
2015-05-01,191.960007,193.179993,191.850006,193.100006,177.197372,1921200
2015-05-04,193.639999,194.309998,193.500000,193.699997,177.747971,1059900
2015-05-05,193.399994,193.800003,191.330002,191.440002,175.674057,1138300
2015-05-06,192.089996,192.389999,189.529999,190.669998,174.967499,1588100
2015-05-07,190.589996,191.899994,190.240005,191.440002,175.674057,1320600
2015-05-08,193.300003,194.179993,193.229996,193.949997,177.977386,1322600
2015-05-11,193.929993,194.199997,192.960007,193.020004,177.123962,1090100
2015-05-12,192.149994,193.070007,191.229996,192.460007,176.610107,1852700
2015-05-13,192.960007,193.610001,192.259995,192.520004,176.665176,589000
2015-05-14,193.639999,194.600006,193.330002,194.529999,178.509598,901800
2015-05-15,194.679993,194.880005,194.220001,194.729996,178.693130,719000
2015-05-18,194.630005,195.619995,194.479996,195.330002,179.243729,984500
2015-05-19,195.440002,195.770004,194.960007,195.229996,179.151947,980300
2015-05-20,195.369995,195.949997,194.800003,195.100006,179.032669,3401300
2015-05-21,195.050003,195.929993,194.830002,195.690002,179.574097,756200
2015-05-22,195.309998,195.750000,195.190002,195.259995,179.179504,831400
2015-05-26,194.729996,194.770004,192.699997,193.160004,177.252411,1235300
2015-05-27,193.660004,195.240005,193.300003,194.940002,178.885849,1420100
2015-05-28,194.660004,194.869995,194.000000,194.759995,178.720673,1114400
2015-05-29,194.669998,194.720001,193.250000,193.490005,177.555252,1530400
2015-06-01,194.229996,194.639999,193.089996,193.940002,177.968201,1157400
2015-06-02,193.429993,194.500000,192.750000,193.740005,177.784698,1094400
2015-06-03,194.309998,194.929993,193.740005,194.270004,178.271011,1213800
2015-06-04,193.520004,194.130005,192.279999,192.690002,176.821152,1383400
2015-06-05,192.479996,193.020004,191.580002,192.300003,176.463287,1567600
2015-06-08,192.169998,192.320007,191.020004,191.110001,175.371277,1130000
2015-06-09,191.100006,191.649994,190.369995,191.059998,175.325363,1466100
2015-06-10,191.960007,193.779999,191.880005,193.330002,177.408432,1247600
2015-06-11,193.949997,194.369995,193.630005,193.929993,177.959045,724400
2015-06-12,193.009995,193.220001,192.210007,192.509995,176.655960,2147300
2015-06-15,191.220001,191.970001,190.470001,191.619995,175.839264,1392600
2015-06-16,191.500000,192.809998,191.339996,192.740005,176.867050,819800
2015-06-17,193.059998,193.690002,191.949997,193.070007,177.169861,1170000
2015-06-18,193.610001,195.529999,193.600006,195.039993,178.977615,1041600
2015-06-19,194.800003,194.850006,193.850006,193.850006,177.885620,691400
2015-06-22,194.369995,194.919998,194.050003,194.270004,179.104416,1027000
2015-06-23,194.479996,194.759995,194.000000,194.410004,179.233490,1727100
2015-06-24,194.179993,194.520004,192.990005,193.020004,177.951996,2160100
2015-06-25,193.509995,193.690002,192.360001,192.419998,177.398834,2287600
2015-06-26,192.820007,193.070007,191.800003,192.419998,177.398834,1631900
2015-06-29,190.779999,191.429993,188.259995,188.320007,173.618881,2746800
2015-06-30,190.179993,190.179993,188.240005,188.759995,174.024551,2679400
2015-07-01,190.649994,190.750000,189.449997,190.270004,175.416672,2782300
2015-07-02,190.850006,191.000000,189.679993,190.130005,175.287598,3087100
2015-07-06,188.720001,190.399994,188.479996,189.500000,174.706787,1741100
2015-07-07,189.860001,190.899994,187.190002,190.750000,175.859177,3507300
2015-07-08,189.360001,189.589996,187.309998,187.509995,172.872131,1873800
2015-07-09,189.899994,190.130005,187.830002,187.850006,173.185577,2224900
2015-07-10,190.179993,190.710007,189.350006,190.240005,175.389023,1647600
2015-07-13,191.589996,192.479996,191.580002,192.369995,177.352722,1026000
2015-07-14,192.369995,193.529999,192.270004,193.220001,178.136368,1128900
2015-07-15,193.289993,193.729996,192.619995,193.139999,178.062637,1174800
2015-07-16,194.309998,194.669998,194.050003,194.619995,179.427063,948800
2015-07-17,194.679993,194.919998,194.240005,194.850006,179.639114,871200
2015-07-20,195.089996,195.460007,194.600006,194.940002,179.722092,1103500
2015-07-21,194.820007,195.050003,193.860001,194.169998,179.012238,772400
2015-07-22,193.380005,194.160004,193.380005,193.789993,178.661850,1193700
2015-07-23,194.000000,194.029999,192.339996,192.679993,177.638519,899300
2015-07-24,192.860001,192.889999,190.360001,190.669998,175.785477,1588500
2015-07-27,189.779999,190.320007,189.149994,189.589996,174.789764,1745300
2015-07-28,190.589996,192.100006,189.630005,191.889999,176.910187,931300
2015-07-29,192.070007,193.500000,191.910004,193.179993,178.099503,2470800
2015-07-30,192.770004,193.479996,192.020004,193.279999,178.191696,923900
2015-07-31,193.919998,193.919998,192.710007,192.949997,177.887451,1437200
2015-08-03,193.000000,193.009995,191.330002,192.350006,177.334335,3081700
2015-08-04,192.350006,192.759995,191.460007,191.970001,176.983994,1601700
2015-08-05,193.039993,193.750000,192.309998,192.639999,177.601639,1369700
2015-08-06,192.770004,192.929993,190.389999,191.169998,176.246384,1320600
2015-08-07,190.880005,190.990005,189.690002,190.669998,175.785477,1853700
2015-08-10,191.899994,193.149994,191.899994,193.089996,178.016510,1346700
2015-08-11,191.639999,192.039993,190.500000,191.330002,176.393890,2949700
2015-08-12,189.880005,191.759995,188.300003,191.490005,176.541443,3758700
2015-08-13,191.419998,192.119995,190.770004,191.279999,176.347824,1155900
2015-08-14,191.119995,192.080002,190.979996,192.020004,177.030060,742500
2015-08-17,191.419998,193.089996,190.860001,193.089996,178.016510,1926300
2015-08-18,192.839996,193.160004,192.279999,192.500000,177.472565,1023800
2015-08-19,191.779999,192.550003,190.119995,190.979996,176.071259,1771900
2015-08-20,189.360001,189.929993,186.949997,186.970001,172.374313,4195700
2015-08-21,185.080002,186.029999,181.039993,181.039993,166.907227,6145900
2015-08-24,172.000000,179.539993,168.080002,173.789993,160.223175,12325000
2015-08-25,179.160004,179.800003,171.369995,171.580002,158.185684,8132200
2015-08-26,176.229996,178.509995,172.679993,178.360001,164.436417,7086100
2015-08-27,180.800003,182.800003,178.940002,182.720001,168.456055,7168800
2015-08-28,181.970001,183.190002,181.429993,182.720001,168.456055,2945000
2015-08-31,181.679993,182.539993,180.600006,181.110001,166.971725,1915000
2015-09-01,177.110001,178.500000,174.830002,175.580002,161.873459,8531800
2015-09-02,178.479996,179.130005,176.399994,179.119995,165.137070,2424000
2015-09-03,179.960007,181.539993,178.710007,179.270004,165.275406,2420200
2015-09-04,176.880005,177.690002,175.639999,176.490005,162.712448,2317700
2015-09-08,179.669998,181.149994,178.919998,180.970001,166.842682,2248500
2015-09-09,182.800003,182.850006,178.169998,178.570007,164.630035,2125000
2015-09-10,178.250000,180.779999,178.070007,179.570007,165.551956,1774400
2015-09-11,179.089996,180.419998,178.330002,180.320007,166.243423,2185000
2015-09-14,180.580002,180.580002,179.179993,179.639999,165.616501,905300
2015-09-15,180.220001,182.419998,179.770004,181.979996,167.773804,1639900
2015-09-16,182.339996,183.720001,181.910004,183.570007,169.239716,2098900
2015-09-17,183.399994,185.990005,182.740005,183.089996,168.797165,3106200
2015-09-18,180.410004,182.039993,179.690002,180.130005,166.068253,3205000
2015-09-21,180.149994,181.199997,178.940002,180.100006,166.923721,1467600
2015-09-22,177.800003,178.250000,176.539993,177.750000,164.745636,2469500
2015-09-23,177.990005,178.449997,176.850006,177.429993,164.449097,1670100
2015-09-24,176.050003,177.309998,174.690002,176.880005,163.939301,2562400
2015-09-25,178.479996,178.710007,175.830002,176.759995,163.828049,3435400
2015-09-28,175.860001,175.869995,172.020004,172.309998,159.703629,3732900
2015-09-29,172.669998,173.919998,171.360001,172.399994,159.787033,3218900
2015-09-30,174.559998,175.839996,173.669998,175.710007,162.854889,3877000
2015-10-01,175.970001,176.429993,174.000000,176.199997,163.309021,3948400
2015-10-02,174.000000,178.750000,173.350006,178.750000,165.672485,2307200
2015-10-05,180.139999,182.179993,180.000000,181.960007,168.647644,2049100
2015-10-06,181.880005,182.410004,180.589996,181.350006,168.082260,1325400
2015-10-07,182.399994,183.190002,181.050003,182.869995,169.491074,1693700
2015-10-08,182.440002,184.779999,182.080002,184.479996,170.983276,3109600
2015-10-09,184.660004,185.080002,183.910004,184.580002,171.075989,1651000
2015-10-12,184.679993,184.929993,184.179993,184.800003,171.279861,885100
2015-10-13,183.979996,185.309998,183.389999,183.570007,170.139847,1022300
2015-10-14,183.449997,184.130005,182.389999,182.710007,169.342773,1183900
2015-10-15,183.399994,185.490005,183.020004,185.449997,171.882309,2523100
2015-10-16,185.919998,186.339996,185.119995,186.199997,172.577438,1241200
2015-10-19,185.660004,186.429993,185.309998,186.419998,172.781342,768900
2015-10-20,186.020004,186.869995,185.699997,186.179993,172.558899,1151200
2015-10-21,186.789993,186.809998,184.860001,184.970001,171.437424,1556900
2015-10-22,186.020004,188.380005,185.970001,188.169998,174.403336,1498300
2015-10-23,190.000000,190.630005,189.139999,190.220001,176.303314,1624300
2015-10-26,190.110001,190.119995,189.389999,189.770004,175.886276,1150500
2015-10-27,189.080002,189.759995,188.649994,189.399994,175.543304,1442200
2015-10-28,189.839996,191.600006,189.059998,191.600006,177.582352,2251900
2015-10-29,191.039993,191.850006,190.889999,191.529999,177.517502,1776300
2015-10-30,191.820007,192.000000,190.559998,190.559998,176.618439,2011600
2015-11-02,190.979996,193.089996,190.850006,192.820007,178.713089,2403500
2015-11-03,192.539993,194.059998,192.279999,193.429993,179.278488,3920400
2015-11-04,193.770004,193.899994,192.279999,192.880005,178.768723,1786600
2015-11-05,192.990005,193.440002,191.710007,192.639999,178.546265,2185100
2015-11-06,192.259995,192.830002,191.119995,192.559998,178.472137,2172400
2015-11-09,191.889999,192.009995,189.750000,190.759995,176.803802,2127800
2015-11-10,190.259995,191.250000,189.910004,191.119995,177.137451,1257400
2015-11-11,191.479996,191.550003,190.389999,190.389999,176.460922,1114700
2015-11-12,189.360001,189.809998,187.779999,187.839996,174.097443,2454900
2015-11-13,187.350006,187.619995,185.580002,185.669998,172.086212,3224000
2015-11-16,185.500000,188.550003,185.360001,188.520004,174.727692,1687100
2015-11-17,188.860001,189.789993,187.830002,188.289993,174.514496,1879900
2015-11-18,188.910004,191.509995,188.889999,191.320007,177.322830,2858600
2015-11-19,191.300003,191.679993,190.899994,191.220001,177.230164,2154800
2015-11-20,192.009995,192.660004,191.500000,191.929993,177.888214,1317600
2015-11-23,191.889999,192.539993,191.199997,191.710007,177.684311,1308100
2015-11-24,190.630005,192.380005,190.179993,192.020004,177.971634,1572000
2015-11-25,192.149994,192.309998,191.669998,191.960007,177.916046,758700
2015-11-27,192.080002,192.380005,191.500000,192.149994,178.092148,894500
2015-11-30,192.449997,192.470001,191.240005,191.369995,177.369202,1551000
2015-12-01,192.050003,193.300003,191.779999,193.220001,179.083862,1812900
2015-12-02,193.179993,193.449997,190.919998,191.179993,177.193085,1999600
2015-12-03,191.559998,191.750000,187.729996,188.460007,174.672104,2724400
2015-12-04,188.990005,192.520004,188.839996,192.160004,178.101364,2900700
2015-12-07,191.880005,191.880005,189.979996,190.949997,176.979919,1752800
2015-12-08,189.250000,190.720001,188.669998,189.729996,175.849182,1721700
2015-12-09,189.119995,191.320007,187.199997,188.309998,174.533035,4500300
2015-12-10,188.500000,190.179993,188.100006,188.740005,174.931641,4083800
2015-12-11,186.440002,187.149994,184.750000,184.979996,171.446686,3084400
2015-12-14,185.320007,186.089996,183.309998,186.089996,172.475494,2699300
2015-12-15,187.750000,188.960007,187.529999,188.029999,174.273544,3799300
2015-12-16,189.279999,191.080002,187.699997,190.669998,176.720413,6361700
2015-12-17,191.139999,191.160004,187.820007,187.889999,174.143814,3096000
2015-12-18,186.949997,187.080002,184.399994,184.399994,170.909119,4531400
2015-12-21,184.740005,185.070007,183.470001,184.929993,172.421402,2168400
2015-12-22,185.850006,186.889999,184.800003,186.600006,173.978455,2422500
2015-12-23,187.750000,188.940002,187.570007,188.839996,176.066925,2275500
2015-12-24,188.690002,189.169998,188.339996,188.509995,175.759232,1170800
2015-12-28,187.850006,188.179993,187.000000,188.100006,175.377014,2667700
2015-12-29,189.429993,190.509995,189.339996,190.199997,177.334976,1757100
2015-12-30,189.970001,189.990005,188.669998,188.800003,176.029617,2535800
2015-12-31,188.119995,188.759995,186.929993,186.929993,174.286118,2395200
2016-01-04,183.770004,184.320007,182.080002,184.309998,171.843338,4193500
2016-01-05,184.570007,185.119995,183.429993,184.639999,172.151062,2882500
2016-01-06,181.929993,183.380005,181.190002,182.300003,169.969315,2755100
2016-01-07,179.149994,181.000000,177.500000,177.860001,165.829636,4952500
2016-01-08,178.970001,179.529999,175.649994,175.970001,164.067474,7357300
2016-01-11,177.039993,177.320007,174.059998,175.990005,164.086105,4481200
2016-01-12,177.750000,178.360001,175.259995,177.449997,165.447357,2998800
2016-01-13,178.429993,178.639999,172.720001,173.110001,161.400879,4125700
2016-01-14,173.789993,177.179993,172.059998,175.919998,164.020828,5081400
2016-01-15,171.199997,173.059998,170.100006,172.149994,160.505829,8087300
2016-01-19,174.199997,174.289993,170.720001,172.339996,160.682999,5863300
2016-01-20,169.589996,171.880005,165.960007,170.320007,158.799606,8577600
2016-01-21,170.789993,173.139999,169.330002,171.149994,159.573471,3004600
2016-01-22,174.029999,174.860001,173.179993,174.660004,162.846054,2611700
2016-01-25,174.100006,174.330002,171.830002,172.070007,160.431259,2756400
2016-01-26,172.850006,174.660004,172.389999,174.399994,162.603668,2262000
2016-01-27,173.889999,175.619995,171.500000,172.419998,160.757599,3543000
2016-01-28,174.130005,174.350006,171.649994,173.360001,161.633987,2616400
2016-01-29,174.339996,177.750000,174.080002,177.750000,165.727081,4453100
2016-02-01,176.610001,178.389999,175.910004,177.589996,165.577835,3923200
2016-02-02,175.860001,176.089996,173.800003,174.369995,162.575653,5101200
2016-02-03,175.470001,175.809998,171.570007,175.389999,163.526718,3871000
2016-02-04,174.949997,176.699997,174.229996,175.610001,163.731812,3561700
2016-02-05,175.039993,175.190002,171.649994,172.309998,160.655014,2371900
2016-02-08,170.289993,170.619995,167.619995,169.940002,158.445328,3402000
2016-02-09,168.179993,171.369995,167.970001,169.990005,158.491943,2359700
2016-02-10,170.929993,172.649994,169.720001,169.880005,158.389359,1953600
2016-02-11,167.259995,168.720001,166.050003,167.699997,156.356842,3439200
2016-02-12,169.539993,171.139999,168.699997,171.139999,159.564178,1800300
2016-02-16,173.199997,174.009995,172.050003,174.009995,162.240036,2361000
2016-02-17,175.320007,177.250000,175.119995,176.860001,164.897278,2265400
2016-02-18,177.199997,177.220001,175.800003,176.110001,164.197983,1646000
2016-02-19,175.279999,176.199997,174.649994,176.070007,164.160721,1136900
2016-02-22,177.779999,178.750000,177.710007,178.589996,166.510223,2603100
2016-02-23,177.919998,178.190002,176.220001,176.350006,164.421799,2076000
2016-02-24,174.789993,177.449997,173.600006,177.179993,165.195587,2599800
2016-02-25,177.699997,179.309998,176.830002,179.309998,167.181549,2546000
2016-02-26,180.199997,180.360001,178.740005,178.979996,166.873856,2560800
2016-02-29,178.940002,179.949997,177.380005,177.380005,165.382065,3128400
2016-03-01,178.839996,181.750000,178.330002,181.750000,169.456528,3041400
